maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed;last_lvl_completed;upd_totalNumOfAttempts;upd_averageNumOfTurnsPerCompletedLevel;upd_numberOfBoostersUsed;upd_totalScore;upd_totalBonusScore;upd_totalStarsCount;upd_numberOfDaysActuallyPlayed;upd_completed_levels;upd_start_level
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
9;10;2;13;13.1111111111;0;3;1.0;2444000;1975;24;2;0.0;13.0;13.1111111111;3.0;2444000.0;1975.0;24.0;2.0;9.0;0.0
26;27;1;49;16.6666666667;0;17;0.7058823529000001;6553000;4525;57;3;0.0;49.0;16.6666666667;17.0;6553000.0;4525.0;57.0;3.0;26.0;0.0
86;14;1;33;20.0;0;4;0.75;2734000;2350;31;9;0.0;206.04779052734375;20.322628664415937;28.580650329589844;21831068.0;14741.6748046875;190.5619659423828;18.595727920532227;13.0;73.0
7;8;1;9;13.25;0;4;1.0;1825000;1650;19;1;0.0;9.0;13.25;4.0;1825000.0;1650.0;19.0;1.0;7.0;0.0
50;24;12;88;22.434782608699997;0;13;0.4615384615;5309000;3525;47;8;0.0;154.13792419433594;19.543607826234908;27.704702377319336;12079302.5;8178.408203125;108.01285934448242;14.249847888946533;23.0;27.0
12;13;1;15;14.538461538499998;0;3;1.0;3948000;2550;31;1;0.0;15.0;14.538461538499998;3.0;3948000.0;2550.0;31.0;1.0;12.0;0.0
10;11;2;16;14.3;0;2;0.5;2480000;2075;28;1;0.0;16.0;14.3;2.0;2480000.0;2075.0;28.0;1.0;10.0;0.0
55;1;3;3;0.0;1;0;0.0;0;0;0;1;1.0;178.06698608398438;17.56038020740856;24.11353874206543;12247808.0;8206.57421875;105.5554428100586;11.505696296691895;1.0;54.0
21;22;5;31;16.761904761900002;0;7;0.7142857143000001;4475000;3475;45;2;0.0;31.0;16.761904761900002;7.0;4475000.0;3475.0;45.0;2.0;21.0;0.0
6;7;1;7;11.857142857100001;0;1;1.0;1382000;1575;18;1;0.0;7.0;11.857142857100001;1.0;1382000.0;1575.0;18.0;1.0;6.0;0.0
37;3;1;3;24.5;0;1;1.0;753000;500;6;1;0.0;54.39464569091797;18.499550535872174;12.738472938537598;10298498.0;6801.72802734375;82.46822357177734;5.005108833312988;2.0;35.0
21;5;2;9;21.0;0;1;1.0;824000;475;7;1;0.0;35.0994987487793;16.88828690846761;5.075394630432129;5191518.0;3714.45458984375;49.438499450683594;3.092484474182129;4.0;17.0
5;6;1;6;10.5;0;1;1.0;1470000;1400;15;1;0.0;6.0;10.5;1.0;1470000.0;1400.0;15.0;1.0;5.0;0.0
10;11;3;15;13.7272727273;0;3;1.0;2329000;1925;24;4;0.0;15.0;13.7272727273;3.0;2329000.0;1925.0;24.0;4.0;10.0;0.0
4;5;1;5;8.0;0;1;1.0;1264000;1250;12;1;0.0;5.0;8.0;1.0;1264000.0;1250.0;12.0;1.0;4.0;0.0
7;8;1;8;11.75;0;4;1.0;2266000;1600;18;1;0.0;8.0;11.75;4.0;2266000.0;1600.0;18.0;1.0;7.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
6;7;2;8;10.0;0;2;0.5;1265000;1500;18;1;0.0;8.0;10.0;2.0;1265000.0;1500.0;18.0;1.0;6.0;0.0
39;40;13;87;19.1627906977;1;14;0.5714285714;12150000;7475;98;9;0.0;87.0;19.1627906977;14.0;12150000.0;7475.0;98.0;9.0;39.0;0.0
58;7;8;18;22.1666666667;0;3;0.6666666667;906000;800;12;3;0.0;152.82907104492188;19.82330874739367;23.341331481933594;14144650.0;9676.2783203125;129.1385269165039;11.126544952392578;6.0;52.0
19;20;3;34;16.5263157895;0;7;0.8571428570999999;3970000;3150;40;2;0.0;34.0;16.5263157895;7.0;3970000.0;3150.0;40.0;2.0;19.0;0.0
14;15;1;18;15.2666666667;0;4;0.75;3939000;2775;32;1;0.0;18.0;15.2666666667;4.0;3939000.0;2775.0;32.0;1.0;14.0;0.0
10;11;3;14;14.2;0;3;0.6666666667;2008000;1700;23;2;0.0;14.0;14.2;3.0;2008000.0;1700.0;23.0;2.0;10.0;0.0
12;13;1;14;15.846153846199998;0;7;1.0;2932000;2425;28;1;0.0;14.0;15.846153846199998;7.0;2932000.0;2425.0;28.0;1.0;12.0;0.0
29;30;3;69;17.3793103448;0;20;0.45;6921000;4750;61;4;0.0;69.0;17.3793103448;20.0;6921000.0;4750.0;61.0;4.0;29.0;0.0
7;8;1;8;10.5714285714;0;3;1.0;993000;925;12;1;0.0;8.0;10.5714285714;3.0;993000.0;925.0;12.0;1.0;7.0;0.0
10;11;4;14;14.3;0;4;0.75;2320000;1775;23;1;0.0;14.0;14.3;4.0;2320000.0;1775.0;23.0;1.0;10.0;0.0
3;4;1;4;8.5;0;0;0.0;1240000;1000;9;1;0.0;4.0;8.5;0.0;1240000.0;1000.0;9.0;1.0;3.0;0.0
13;14;4;26;14.6923076923;0;3;0.6666666667;3069000;2250;30;3;0.0;26.0;14.6923076923;3.0;3069000.0;2250.0;30.0;3.0;13.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
7;8;1;8;12.75;0;2;1.0;1512000;1625;18;1;0.0;8.0;12.75;2.0;1512000.0;1625.0;18.0;1.0;7.0;0.0
4;5;1;5;10.4;0;1;1.0;845000;1150;11;1;0.0;5.0;10.4;1.0;845000.0;1150.0;11.0;1.0;4.0;0.0
0;1;1;1;0.0;0;0;0.0;0;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
20;1;2;2;0.0;0;2;0.0;0;0;0;2;0.0;40.96817398071289;16.044574737548828;6.440847873687744;4433031.5;3164.86279296875;38.526668548583984;5.849981784820557;0.0;20.0
29;11;10;41;22.7;0;10;0.3;2580000;1700;22;8;0.0;90.95914840698242;18.6922879712335;18.739261627197266;7139720.5;5207.693115234375;66.97638320922852;12.930712223052979;10.0;19.0
4;5;1;6;8.6;0;1;1.0;1224000;1150;11;1;0.0;6.0;8.6;1.0;1224000.0;1150.0;11.0;1.0;4.0;0.0
21;13;2;21;18.8333333333;0;8;0.625;2921000;1700;23;4;0.0;34.20836067199707;16.887006260080817;14.38455057144165;4878587.25;3548.58544921875;45.43458557128906;5.683628559112549;12.0;9.0
49;50;1;85;19.4509803922;1;14;1.0;13369000;9075;115;5;0.0;85.0;19.4509803922;14.0;13369000.0;9075.0;115.0;5.0;49.0;0.0
17;3;1;4;7.5;1;1;0.0;244000;0;6;1;0.0;27.576568603515625;13.42867234173943;4.3625993728637695;3985195.5;2472.7802734375;35.142574310302734;3.582943916320801;2.0;15.0
6;7;1;8;10.625;1;2;1.0;1963000;1650;17;2;0.0;8.0;10.625;2.0;1963000.0;1650.0;17.0;2.0;6.0;0.0
21;22;5;38;16.7727272727;1;7;0.8571428570999999;4731000;3750;48;5;0.0;38.0;16.7727272727;7.0;4731000.0;3750.0;48.0;5.0;21.0;0.0
3;4;1;4;8.75;0;0;0.0;1115000;900;8;1;0.0;4.0;8.75;0.0;1115000.0;900.0;8.0;1.0;3.0;0.0
2;3;1;3;6.333333333300001;0;0;0.0;376000;575;6;1;0.0;3.0;6.333333333300001;0.0;376000.0;575.0;6.0;1.0;2.0;0.0
112;14;11;102;27.5384615385;0;13;0.7692307692;1940000;1900;26;11;0.0;365.15374755859375;21.398810897559137;39.21963691711426;28572596.0;18890.548828125;249.31729125976562;21.764949798583984;13.0;99.0
10;11;1;17;14.4545454545;1;3;0.6666666667;2156000;1950;26;1;0.0;17.0;14.4545454545;3.0;2156000.0;1950.0;26.0;1.0;10.0;0.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
42;9;5;24;25.375;0;4;0.25;2616000;1725;21;4;0.0;124.91742706298828;19.704993565877277;23.920137405395508;10979720.5;7402.19873046875;96.15135192871094;11.945305347442627;8.0;34.0
5;6;1;6;8.4;0;1;1.0;1164000;975;12;1;0.0;6.0;8.4;1.0;1164000.0;975.0;12.0;1.0;5.0;0.0
20;21;6;41;16.3;0;7;0.8571428570999999;5327000;3575;45;5;0.0;41.0;16.3;7.0;5327000.0;3575.0;45.0;5.0;20.0;0.0
15;16;1;28;15.0625;0;6;0.6666666667;3493000;2925;38;3;0.0;28.0;15.0625;6.0;3493000.0;2925.0;38.0;3.0;15.0;0.0
15;16;7;36;15.7333333333;0;6;0.8333333333;3928000;2725;35;4;0.0;36.0;15.7333333333;6.0;3928000.0;2725.0;35.0;4.0;15.0;0.0
1;2;1;2;4.5;0;0;0.0;301000;500;3;1;0.0;2.0;4.5;0.0;301000.0;500.0;3.0;1.0;1.0;0.0
29;1;18;18;0.0;0;1;0.0;0;0;0;3;0.0;119.82615661621094;16.230138778686523;14.590903282165527;6075242.5;4043.921875;51.69252014160156;11.211684226989746;0.0;29.0
25;26;3;48;17.28;0;13;0.5384615385;5981000;4125;55;4;0.0;48.0;17.28;13.0;5981000.0;4125.0;55.0;4.0;25.0;0.0
55;12;9;57;20.9230769231;1;9;0.6666666667;2106000;1750;23;8;1.0;169.1983413696289;19.509407315559354;26.390464782714844;14375282.0;9305.41748046875;125.15040588378906;14.48978042602539;12.0;43.0
42;43;10;76;19.0;1;20;0.7;11682000;7550;99;4;0.0;76.0;19.0;20.0;11682000.0;7550.0;99.0;4.0;42.0;0.0
4;5;1;5;12.0;0;1;1.0;1136000;1250;12;1;0.0;5.0;12.0;1.0;1136000.0;1250.0;12.0;1.0;4.0;0.0
20;21;1;26;17.2;0;8;0.875;5042000;3550;45;1;0.0;26.0;17.2;8.0;5042000.0;3550.0;45.0;1.0;20.0;0.0
15;5;3;9;17.25;1;3;1.0;922000;650;11;1;0.0;27.157373428344727;15.082286008199056;5.9721925258636475;4059805.75;2940.553955078125;40.07866859436035;2.632080316543579;4.0;11.0
5;6;1;6;10.1666666667;0;1;1.0;1148000;1300;13;1;0.0;6.0;10.1666666667;1.0;1148000.0;1300.0;13.0;1.0;5.0;0.0
19;20;1;25;16.578947368399998;0;3;0.6666666667;4434000;3475;44;1;0.0;25.0;16.578947368399998;3.0;4434000.0;3475.0;44.0;1.0;19.0;0.0
2;3;1;3;7.0;0;0;0.0;412000;750;6;1;0.0;3.0;7.0;0.0;412000.0;750.0;6.0;1.0;2.0;0.0
20;21;3;31;16.4090909091;1;6;0.6666666667;4960000;3275;43;2;0.0;31.0;16.4090909091;6.0;4960000.0;3275.0;43.0;2.0;20.0;0.0
5;6;3;9;8.6666666667;0;1;1.0;1143000;1300;13;1;0.0;9.0;8.6666666667;1.0;1143000.0;1300.0;13.0;1.0;5.0;0.0
13;14;1;17;14.3846153846;0;4;1.0;3142000;2450;32;1;0.0;17.0;14.3846153846;4.0;3142000.0;2450.0;32.0;1.0;13.0;0.0
9;10;1;10;13.5555555556;0;3;1.0;1960000;1675;21;1;0.0;10.0;13.5555555556;3.0;1960000.0;1675.0;21.0;1.0;9.0;0.0
39;40;1;64;18.8974358974;0;16;0.8125;10989000;6300;86;4;0.0;64.0;18.8974358974;16.0;10989000.0;6300.0;86.0;4.0;39.0;0.0
25;6;6;13;20.2;0;4;1.0;1474000;825;11;2;0.0;47.97024917602539;17.390294494628908;8.296034812927246;6461582.0;4441.155517578125;57.53403854370117;5.15186619758606;5.0;20.0
7;8;1;9;12.125;0;4;0.75;1497000;1625;17;1;0.0;9.0;12.125;4.0;1497000.0;1625.0;17.0;1.0;7.0;0.0
2;3;1;3;4.6666666667;0;0;0.0;434000;750;6;1;0.0;3.0;4.6666666667;0.0;434000.0;750.0;6.0;1.0;2.0;0.0
58;19;10;127;23.3333333333;1;5;0.8;2910000;2375;32;10;0.0;210.21139526367188;20.388007328417725;18.921579360961914;14564718.0;9544.05078125;126.87474822998047;15.388853073120117;18.0;40.0
73;29;1;159;20.8387096774;1;34;0.4705882353;6900000;3925;55;11;0.0;281.7455596923828;19.85151752685263;53.13995552062988;18689814.0;11690.85107421875;157.73977661132812;19.19106674194336;28.0;45.0
1;2;1;2;4.0;0;0;0.0;244000;500;3;1;0.0;2.0;4.0;0.0;244000.0;500.0;3.0;1.0;1.0;0.0
5;6;1;6;10.833333333299999;0;1;1.0;940000;1050;12;1;0.0;6.0;10.833333333299999;1.0;940000.0;1050.0;12.0;1.0;5.0;0.0
1;2;1;2;5.5;0;0;0.0;244000;500;3;1;0.0;2.0;5.5;0.0;244000.0;500.0;3.0;1.0;1.0;0.0
58;44;19;219;19.867924528299998;1;12;0.5833333333;10768000;6400;93;12;0.0;270.9376029968262;18.712227915040838;21.46121597290039;15179214.0;9494.37890625;134.8003807067871;17.614797115325928;43.0;15.0
5;2;1;2;13.5;0;1;1.0;550000;500;3;1;0.0;7.403201580047607;10.15993423461914;2.012631416320801;1667540.25;1639.545166015625;14.511944770812988;2.0972262620925903;1.0;4.0
14;15;1;26;15.357142857100001;0;9;0.6666666667;2462000;2350;31;3;0.0;26.0;15.357142857100001;9.0;2462000.0;2350.0;31.0;3.0;14.0;0.0
11;12;1;15;13.7272727273;0;3;0.6666666667;1997000;2100;29;1;0.0;15.0;13.7272727273;3.0;1997000.0;2100.0;29.0;1.0;11.0;0.0
40;41;1;66;19.243902439;0;15;0.8666666667;12369000;7675;97;7;0.0;66.0;19.243902439;15.0;12369000.0;7675.0;97.0;7.0;40.0;0.0
6;7;1;8;11.875;1;3;1.0;3018000;1650;18;1;0.0;8.0;11.875;3.0;3018000.0;1650.0;18.0;1.0;6.0;0.0
4;5;2;6;9.4;0;2;0.5;1080000;1250;12;1;0.0;6.0;9.4;2.0;1080000.0;1250.0;12.0;1.0;4.0;0.0
34;35;1;81;18.2195121951;1;16;0.5625;10102000;6250;82;5;0.0;81.0;18.2195121951;16.0;10102000.0;6250.0;82.0;5.0;34.0;0.0
9;10;1;10;14.5;0;3;1.0;1863000;2050;25;1;0.0;10.0;14.5;3.0;1863000.0;2050.0;25.0;1.0;9.0;0.0
28;4;2;10;19.25;0;0;0.0;1129000;725;6;3;0.0;68.69171905517578;16.516534396580287;7.81231689453125;6881446.5;4569.290283203125;54.18833923339844;8.173645496368408;3.0;25.0
45;46;1;113;19.1777777778;1;23;0.6521739129999999;10642000;7725;102;5;0.0;113.0;19.1777777778;23.0;10642000.0;7725.0;102.0;5.0;45.0;0.0
7;8;1;8;13.125;0;3;1.0;1264000;1425;16;1;0.0;8.0;13.125;3.0;1264000.0;1425.0;16.0;1.0;7.0;0.0
36;4;1;4;24.0;0;4;1.0;1201000;725;7;1;0.0;55.03017807006836;18.255262056986492;15.111296653747559;9894052.0;6357.7607421875;78.03189849853516;5.201730728149414;3.0;33.0
48;49;1;97;19.0392156863;1;22;0.8636363636;13147000;8275;108;7;0.0;97.0;19.0392156863;22.0;13147000.0;8275.0;108.0;7.0;48.0;0.0
1;2;1;2;4.0;0;0;0.0;219000;325;3;1;0.0;2.0;4.0;0.0;219000.0;325.0;3.0;1.0;1.0;0.0
3;4;1;4;7.75;0;0;0.0;656000;900;8;1;0.0;4.0;7.75;0.0;656000.0;900.0;8.0;1.0;3.0;0.0
4;5;1;6;9.0;0;1;1.0;1033000;1150;11;1;0.0;6.0;9.0;1.0;1033000.0;1150.0;11.0;1.0;4.0;0.0
15;16;2;20;16.0666666667;0;6;0.8333333333;4062000;2925;39;1;0.0;20.0;16.0666666667;6.0;4062000.0;2925.0;39.0;1.0;15.0;0.0
21;22;1;32;16.8095238095;0;5;1.0;4444000;3600;50;2;0.0;32.0;16.8095238095;5.0;4444000.0;3600.0;50.0;2.0;21.0;0.0
4;5;2;6;8.4;0;1;0.0;1014000;975;10;1;0.0;6.0;8.4;1.0;1014000.0;975.0;10.0;1.0;4.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
16;17;1;17;14.75;0;5;1.0;4169000;3075;41;2;0.0;17.0;14.75;5.0;4169000.0;3075.0;41.0;2.0;16.0;0.0
5;6;1;7;8.714285714299999;1;2;1.0;1281000;1300;14;2;0.0;7.0;8.714285714299999;2.0;1281000.0;1300.0;14.0;2.0;5.0;0.0
1;2;1;2;4.0;0;0;0.0;276000;500;3;1;0.0;2.0;4.0;0.0;276000.0;500.0;3.0;1.0;1.0;0.0
8;9;1;9;13.5555555556;0;3;1.0;2439000;2250;24;2;0.0;9.0;13.5555555556;3.0;2439000.0;2250.0;24.0;2.0;8.0;0.0
4;5;1;5;9.0;0;1;1.0;1557000;1250;12;1;0.0;5.0;9.0;1.0;1557000.0;1250.0;12.0;1.0;4.0;0.0
8;9;1;12;13.666666666700001;0;2;0.5;2271000;2050;22;1;0.0;12.0;13.666666666700001;2.0;2271000.0;2050.0;22.0;1.0;8.0;0.0
15;16;8;30;14.6;0;6;0.6666666667;4070000;3025;40;2;0.0;30.0;14.6;6.0;4070000.0;3025.0;40.0;2.0;15.0;0.0
15;1;2;2;0.0;0;1;0.0;0;0;0;1;0.0;27.315723419189453;15.185810089111328;4.2420172691345215;3435229.75;2579.807373046875;30.11634063720703;3.422637701034546;0.0;15.0
10;11;1;12;13.7;0;2;1.0;2777000;1875;26;1;0.0;12.0;13.7;2.0;2777000.0;1875.0;26.0;1.0;10.0;0.0
11;4;1;5;18.6666666667;0;0;0.0;489000;400;8;1;0.0;13.66212272644043;14.931469310422797;1.2936499118804932;2254012.875;2019.647216796875;23.74476718902588;2.3034677505493164;3.0;8.0
27;28;1;34;17.0740740741;0;12;0.8333333333;7643000;5150;68;1;0.0;34.0;17.0740740741;12.0;7643000.0;5150.0;68.0;1.0;27.0;0.0
15;16;2;28;14.875;0;4;0.75;3454000;2725;35;3;0.0;28.0;14.875;4.0;3454000.0;2725.0;35.0;3.0;15.0;0.0
1;2;1;2;5.5;0;0;0.0;351000;500;3;1;0.0;2.0;5.5;0.0;351000.0;500.0;3.0;1.0;1.0;0.0
5;6;2;7;10.6666666667;0;1;1.0;878000;1125;13;1;0.0;7.0;10.6666666667;1.0;878000.0;1125.0;13.0;1.0;5.0;0.0
19;20;4;24;17.421052631600002;0;5;0.6;4459000;3325;43;2;0.0;24.0;17.421052631600002;5.0;4459000.0;3325.0;43.0;2.0;19.0;0.0
1;2;1;2;6.0;0;0;0.0;325000;500;3;1;0.0;2.0;6.0;0.0;325000.0;500.0;3.0;1.0;1.0;0.0
51;52;1;113;19.274509803900003;0;32;0.625;12986000;8075;107;9;0.0;113.0;19.274509803900003;32.0;12986000.0;8075.0;107.0;9.0;51.0;0.0
60;5;28;46;18.25;0;4;0.25;785000;475;6;3;0.0;244.77439880371094;19.620922342936197;39.576236724853516;14324216.0;9525.0283203125;123.25627899169922;13.65028190612793;4.0;56.0
2;3;1;3;5.666666666699999;0;0;0.0;376000;575;6;1;0.0;3.0;5.666666666699999;0.0;376000.0;575.0;6.0;1.0;2.0;0.0
1;2;1;2;5.0;0;0;0.0;332000;500;3;1;0.0;2.0;5.0;0.0;332000.0;500.0;3.0;1.0;1.0;0.0
46;47;5;93;18.934782608699997;0;23;0.6086956522;13205000;8150;107;6;0.0;93.0;18.934782608699997;23.0;13205000.0;8150.0;107.0;6.0;46.0;0.0
5;6;1;6;10.3333333333;0;1;1.0;1213000;1325;15;1;0.0;6.0;10.3333333333;1.0;1213000.0;1325.0;15.0;1.0;5.0;0.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
61;6;1;25;19.8;0;3;0.6666666667;704000;600;8;3;0.0;147.96501922607422;19.563054569431994;24.252788543701172;14452724.0;9870.3017578125;130.50482940673828;10.618074893951416;5.0;56.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
9;10;2;28;15.4;1;5;0.6;3572000;2050;25;5;0.0;28.0;15.4;5.0;3572000.0;2050.0;25.0;5.0;9.0;0.0
40;7;1;9;24.8571428571;0;4;1.0;1420000;1200;13;2;0.0;59.95146560668945;19.11520434787652;15.725544929504395;10398512.0;7079.61962890625;85.83554077148438;6.426987171173096;6.0;34.0
5;6;1;6;9.3333333333;0;1;1.0;1161000;1225;13;2;0.0;6.0;9.3333333333;1.0;1161000.0;1225.0;13.0;2.0;5.0;0.0
10;11;1;11;15.2;0;2;1.0;2059000;1875;25;1;0.0;11.0;15.2;2.0;2059000.0;1875.0;25.0;1.0;10.0;0.0
10;11;7;17;13.4;0;3;1.0;1875000;1875;25;1;0.0;17.0;13.4;3.0;1875000.0;1875.0;25.0;1.0;10.0;0.0
42;43;1;75;19.488372093;0;22;0.7727272727;11201000;7725;100;8;0.0;75.0;19.488372093;22.0;11201000.0;7725.0;100.0;8.0;42.0;0.0
0;1;1;1;3.0;0;0;0.0;175000;250;0;1;0.0;1.0;3.0;0.0;175000.0;250.0;0.0;1.0;0.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
13;14;3;24;15.0769230769;0;3;0.6666666667;2669000;2425;31;3;0.0;24.0;15.0769230769;3.0;2669000.0;2425.0;31.0;3.0;13.0;0.0
34;32;11;63;19.6666666667;0;15;0.7333333333;6719000;4375;60;8;0.0;79.14343070983887;18.729492262328375;20.514052867889404;8338259.0;5726.51220703125;78.4688549041748;10.806644439697266;31.0;3.0
10;11;3;15;13.4;0;4;0.75;2362000;2050;28;2;0.0;15.0;13.4;4.0;2362000.0;2050.0;28.0;2.0;10.0;0.0
5;6;1;6;9.1666666667;0;1;1.0;1575000;1225;13;1;0.0;6.0;9.1666666667;1.0;1575000.0;1225.0;13.0;1.0;5.0;0.0
16;11;1;13;19.9;0;6;0.8333333333;1940000;1450;19;2;0.0;20.5238618850708;16.8355610370636;10.568327903747559;3588551.75;2994.3524169921875;37.503469467163086;3.3036534786224365;10.0;6.0
5;6;4;9;11.666666666700001;0;2;0.5;1177000;1400;15;2;0.0;9.0;11.666666666700001;2.0;1177000.0;1400.0;15.0;2.0;5.0;0.0
8;9;1;9;14.0;0;3;1.0;1751000;1700;18;1;0.0;9.0;14.0;3.0;1751000.0;1700.0;18.0;1.0;8.0;0.0
58;9;5;16;23.125;0;2;1.0;1527000;1125;16;2;0.0;108.42402648925781;19.75495174013335;15.207345962524414;14737886.0;9636.1923828125;122.11671447753906;7.724522113800049;8.0;50.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
58;15;15;90;19.5263157895;1;16;0.4375;3060000;1900;26;10;0.0;244.58895874023438;19.27167348983486;40.81461524963379;15454756.0;9581.25732421875;130.5077362060547;19.075661659240723;14.0;44.0
28;2;1;3;32.0;0;2;0.5;494000;250;3;2;0.0;56.91374588012695;17.520450523921422;14.214263916015625;7228976.5;4940.9892578125;62.406436920166016;6.627886772155762;1.0;27.0
42;43;10;86;19.2142857143;0;22;0.5454545454999999;11234000;7225;96;6;0.0;86.0;19.2142857143;22.0;11234000.0;7225.0;96.0;6.0;42.0;0.0
5;6;2;8;8.6;0;1;1.0;793000;875;11;1;0.0;8.0;8.6;1.0;793000.0;875.0;11.0;1.0;5.0;0.0
1;2;1;2;4.0;0;0;0.0;300000;500;3;1;0.0;2.0;4.0;0.0;300000.0;500.0;3.0;1.0;1.0;0.0
2;3;1;3;11.0;0;0;0.0;683000;575;6;1;0.0;3.0;11.0;0.0;683000.0;575.0;6.0;1.0;2.0;0.0
1;2;2;3;3.0;0;0;0.0;113000;250;3;1;0.0;3.0;3.0;0.0;113000.0;250.0;3.0;1.0;1.0;0.0
13;14;6;30;14.846153846199998;0;5;0.8;3180000;2625;33;2;0.0;30.0;14.846153846199998;5.0;3180000.0;2625.0;33.0;2.0;13.0;0.0
4;5;1;5;8.4;0;1;1.0;1133000;1050;10;1;0.0;5.0;8.4;1.0;1133000.0;1050.0;10.0;1.0;4.0;0.0
5;6;1;6;10.3333333333;0;1;1.0;1166000;1400;14;1;0.0;6.0;10.3333333333;1.0;1166000.0;1400.0;14.0;1.0;5.0;0.0
5;6;1;6;11.5;0;1;1.0;1620000;1300;14;1;0.0;6.0;11.5;1.0;1620000.0;1300.0;14.0;1.0;5.0;0.0
6;7;1;7;12.0;0;2;1.0;1624000;1575;18;1;0.0;7.0;12.0;2.0;1624000.0;1575.0;18.0;1.0;6.0;0.0
15;16;1;17;15.6;0;5;0.8;3685000;2650;36;1;0.0;17.0;15.6;5.0;3685000.0;2650.0;36.0;1.0;15.0;0.0
1;1;3;3;2.6666666667;1;0;0.0;350000;250;3;1;1.0;3.0;2.6666666667;0.0;350000.0;250.0;3.0;1.0;1.0;0.0
14;5;1;5;20.0;1;2;1.0;1119000;800;10;2;0.0;19.469640731811523;15.628846713474818;4.78658652305603;3773435.5;2843.554931640625;35.76860427856445;3.478289842605591;4.0;10.0
2;3;1;3;5.666666666699999;0;0;0.0;487000;750;6;1;0.0;3.0;5.666666666699999;0.0;487000.0;750.0;6.0;1.0;2.0;0.0
1;2;2;3;3.0;0;0;0.0;113000;250;3;1;0.0;3.0;3.0;0.0;113000.0;250.0;3.0;1.0;1.0;0.0
21;22;14;45;16.9047619048;0;9;0.44444444439999997;5487000;3775;50;3;0.0;45.0;16.9047619048;9.0;5487000.0;3775.0;50.0;3.0;21.0;0.0
52;7;3;88;23.8333333333;0;7;0.2857142857;831000;600;8;10;0.0;231.26344299316406;19.490852796110563;32.98340606689453;12259904.0;8394.06298828125;108.16993713378906;19.343732833862305;6.0;46.0
73;28;13;234;21.25;1;14;0.21428571429999999;4435000;3150;44;14;0.0;394.49061584472656;19.78844174946824;41.08238220214844;15856012.0;10764.05224609375;134.9095916748047;24.529186248779297;27.0;46.0
2;3;1;4;5.666666666699999;0;0;0.0;338000;475;4;1;0.0;4.0;5.666666666699999;0.0;338000.0;475.0;4.0;1.0;2.0;0.0
10;11;1;12;13.7272727273;0;2;1.0;2953000;2400;29;1;0.0;12.0;13.7272727273;2.0;2953000.0;2400.0;29.0;1.0;10.0;0.0
51;52;1;82;19.0192307692;1;18;0.7777777778;11655000;8650;117;4;0.0;82.0;19.0192307692;18.0;11655000.0;8650.0;117.0;4.0;51.0;0.0
3;4;1;5;8.25;0;0;0.0;827000;825;7;1;0.0;5.0;8.25;0.0;827000.0;825.0;7.0;1.0;3.0;0.0
58;59;73;230;19.8103448276;0;32;0.5;13834000;9450;126;11;0.0;230.0;19.8103448276;32.0;13834000.0;9450.0;126.0;11.0;58.0;0.0
10;11;1;12;14.6;0;3;1.0;1850000;1800;23;1;0.0;12.0;14.6;3.0;1850000.0;1800.0;23.0;1.0;10.0;0.0
6;7;1;7;11.0;0;2;1.0;1325000;1400;14;1;0.0;7.0;11.0;2.0;1325000.0;1400.0;14.0;1.0;6.0;0.0
14;15;3;20;15.857142857100001;0;8;0.75;2915000;2400;31;1;0.0;20.0;15.857142857100001;8.0;2915000.0;2400.0;31.0;1.0;14.0;0.0
4;5;1;5;10.2;0;1;1.0;1074000;1150;11;1;0.0;5.0;10.2;1.0;1074000.0;1150.0;11.0;1.0;4.0;0.0
19;20;2;34;17.15;0;8;0.5;5696000;3550;45;3;0.0;34.0;17.15;8.0;5696000.0;3550.0;45.0;3.0;19.0;0.0
